,id,title,release_date,vote_average,overview,genre_ids,popularity,poster_path,genres,release_year
2675,27581,The Other Guys,2010-08-06,6.307,"Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.","[28, 35, 80, 53]",8.314,/wNEHNqo3MgHmj3BUiPSqqq5czcm.jpg,"Action, Comedy, Crime, Thriller",2010
2676,8346,My Big Fat Greek Wedding,2002-04-19,6.497,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,"[35, 18, 10749]",9.0842,/ztc05ym0T3stnBpRHdxEs3Zwsmp.jpg,"Comedy, Drama, Romance",2002
2677,402,Basic Instinct,1992-03-20,6.931,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.","[53, 9648]",8.6787,/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,"Thriller, Mystery",1992
2678,647245,Reagan,2024-08-29,6.2,"Told through the voice of former KGB agent Viktor Petrovich, whose life becomes inextricably linked with Ronald Reagan's when Reagan first caught the Soviets’ attention as an actor in Hollywood, Reagan overcomes the odds to become the 40th president of the United States.","[36, 18]",10.4181,/o21NB4f5fNk1dtrRlyAmA0C0cb3.jpg,"History, Drama",2024
2679,668,On Her Majesty's Secret Service,1969-12-18,6.575,"James Bond tracks his archnemesis, Ernst Blofeld, to a mountaintop retreat in the Swiss alps where he is training an army of beautiful, lethal women. Along the way, Bond falls for Italian contessa Tracy Draco, and marries her in order to get closer to Blofeld.","[12, 28, 53]",9.0265,/m3KfbxvqaiAvRJ6MpguA3GuLdDQ.jpg,"Adventure, Action, Thriller",1969
2680,1290213,404 Run Run,2024-11-28,7.438,"Nakrob, a young real estate swindler, discovers an abandoned hillside hotel by the beach. Seeing an opportunity, he decides to turn it into a luxury hotel scam.","[35, 27]",8.3968,/z2TWhTRFzriygLygsjTbIHFYcQW.jpg,"Comedy, Horror",2024
2681,335360,My Little Pony: The Movie,2017-10-05,7.2,"A new dark force threatens Ponyville, and the Mane 6 – Twilight Sparkle, Applejack, Rainbow Dash, Pinkie Pie, Fluttershy and Rarity – embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship and save their home.","[10751, 16, 12, 14]",9.6875,/AiJRCzcZSVs9xPHoEKZRp80TyTA.jpg,"Family, Animation, Adventure, Fantasy",2017
2682,1083433,I Know What You Did Last Summer,2025-07-16,0.0,"When five friends inadvertently cause a deadly car accident, they cover up their involvement and make a pact to keep it a secret rather than face the consequences. A year later, their past comes back to haunt them and they're forced to confront a horrifying truth: someone knows what they did last summer…and is hell-bent on revenge. As one by one the friends are stalked by a killer, they discover this has happened before, and they turn to two survivors of the legendary Southport Massacre of 1997 for help.","[27, 53]",7.9256,/gEYgEUghllhEeaORejMX7sNEwCJ.jpg,"Horror, Thriller",2025
2683,336011,White Girl,2016-09-02,5.661,"Summer, New York City. A college girl falls hard for a guy she just met. After a night of partying goes wrong, she goes to wild extremes to get him back.",[18],9.1848,/kng43UXWxdYAkst1ggnX4PfOe5Z.jpg,Drama,2016
2684,227679,Pokémon the Movie: Genesect and the Legend Awakened,2013-07-13,6.37,"A group of five Genesect have invaded the big city and pose a threat to the supply of electricity, which attracts the attention of the legendary Pokémon Mewtwo. Satoshi, Pikachu and his friends must come to the rescue when the powerful leader, a red Genesect, faces Mewtwo.","[28, 12, 16, 10751]",9.0953,/l921PT8ZDeAD4YWDaB5Uke89r9b.jpg,"Action, Adventure, Animation, Family",2013
2685,50647,Wanderlust,2012-02-23,5.503,"Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules.","[35, 10749]",9.0441,/hH1Bla0W4YIn9sdd9NwODzDCcE4.jpg,"Comedy, Romance",2012
2686,334376,Ghost in the Shell: The New Movie,2015-06-20,6.645,"When a ghost-infecting virus known as Fire-Starter begins spreading through the system resulting in the assassination of the Japanese Prime Minister, Major Motoko Kusanagi and her elite team of special operatives are called in to track down its source.","[878, 16]",9.8833,/eLd31emY3jann7JV0AkSPJ06Xep.jpg,"Science Fiction, Animation",2015
2687,1230186,Grounded II: Making The Last of Us Part II,2024-02-02,7.8,"Learn directly from the team at Naughty Dog about what it took to bring the acclaimed sequel The Last of Us Part II to life, with a new behind-the-scenes look at development.",[99],8.6342,/nnUFRU7uDBm3oYKvLAImyls7TYt.jpg,Documentary,2024
2688,37048,Mobile Suit Gundam 00 The Movie: -A Wakening of the Trailblazer-,2010-09-18,6.3,"The year is 2314 AD, two years have passed since the defeat of the Innovades and the exposure of the A-Laws' crimes against humanity. The A-Laws have been abolished and their infrastructure integrated into the Earth Sphere Federation Army. However, the world's exposure to GN Particles has resulted in many people awakening as True Innovators. Celestial Being has returned to the shadows to rebuild and quietly observe the infantile peace. However, an abandoned probe from an expedition to Jupiter 130 years ago approaches Earth bringing a new crisis with it, one that threatens all of mankind. While Celestial Being begins their final mission to save humanity from an unimaginable threat, Gundam Meister Setsuna F. Seiei is about to discover the true purpose of his evolution as an Innovator. Aeolia Schenberg's plan has moved into its final stage...","[28, 16, 18, 878, 10752]",9.496,/pGfKtbinKYzsfwVVTF628nQtVL8.jpg,"Action, Animation, Drama, Science Fiction, War",2010
2689,280180,Beverly Hills Cop: Axel F,2024-06-20,6.698,"Forty years after his unforgettable first case in Beverly Hills, Detroit cop Axel Foley returns to do what he does best: solve crimes and cause chaos.","[28, 35, 80]",8.0628,/zszRKfzjM5jltiq8rk6rasKVpUv.jpg,"Action, Comedy, Crime",2024
2690,46529,I Am Number Four,2011-02-18,6.179,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.","[28, 53, 878, 12]",9.0339,/2NrP3h3GEsrPXX60bmjKuYWAvl9.jpg,"Action, Thriller, Science Fiction, Adventure",2011
2692,579047,Reminiscence,2021-08-18,6.581,"Nicolas Bannister, a rugged and solitary veteran living in a near-future Miami flooded by rising seas, is an expert in a dangerous occupation: he offers clients the chance to relive any memory they desire. His life changes when he meets a mysterious young woman named Mae. What begins as a simple matter of lost and found becomes a passionate love affair. But when a different client's memories implicate Mae in a series of violent crimes, Bannister must delve through the dark world of the past to uncover the truth about the woman he fell for.","[9648, 878]",11.0497,/17siH6wJRQ2jZiqz9BWUhy1UtZ.jpg,"Mystery, Science Fiction",2021
2693,115223,Pokémon the Movie: Black - Victini and Reshiram,2011-07-16,6.6,"The Kingdom of the People of the Earth once ruled over the land, but now all that remains is the Sword of the Earth. in the city of Eindoak. Satoshi, Iris, and Dent arrive in Eindoak during a harvest festival's Pokémon Tournament and meet the legendary Pokémon Victini who wishes to share its powers of victory to someone. Elsewhere in the city, a descendant of the People of the Earth named Dred Grangil has arrived who seeks to revive the kingdom's power with the Sword of the Earth, bringing them back into power over the land, and Satoshi and his friends must stop him before he destroys the land along with Victini.","[16, 10751, 12, 18, 14]",8.316,/SuIAXmxlbImWHobCkCWCHAeg03.jpg,"Animation, Family, Adventure, Drama, Fantasy",2011
2694,566451,Re:Zero - Starting Life in Another World The Frozen Bond,2019-11-08,7.362,"Covered in ice and snow, Elior Forest is the home to dangerous magical beasts and 50 elves frozen in ice. One day, the great spirit Puck helps a young girl break out of her ice prison. Her name is Emilia, a half-elf born with silver hair, long ears, and amethyst eyes—features that resemble the evil Witch who destroyed half the world long ago.  Shunned by society because of her appearance, Emilia dwells in the forest with Puck as her sole companion and family. Burdened with a sin of destruction she does not remember committing, she spends her days trying to find a way to help her frozen kin. But when the great spirit Melakuera, the Arbitrator of the world, finds Emilia, her right to stay alive is brought into question. Will the bonds of ice she formed with Puck prove to be the warm thread that defies fate?","[16, 18, 53, 14]",9.4008,/ca2ZsUa4Qeik2IwlXFzV51hdxh0.jpg,"Animation, Drama, Thriller, Fantasy",2019
2695,395834,Wind River,2017-08-03,7.436,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,"[80, 9648, 53]",8.2213,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,"Crime, Mystery, Thriller",2017
2696,5820,The Sentinel,2006-04-19,6.052,"Veteran Secret Service agent Pete Garrison investigates a colleague's murder and is subsequently framed as a mole in an assassination attempt on the President due to the machinations of a blackmailer who knows the secret he is hiding. Disgraced, dismissed, and now a fugitive with two relentless federal investigators hot on his heels, Garrison must both clear his name and save the president from assassination.","[28, 53, 80]",11.3846,/wPFVeVYuFhCnnOAZZHpMROCbssE.jpg,"Action, Thriller, Crime",2006
2697,1388694,The Calendar Killer,2025-01-15,6.3,"Klara is going to die today unless she kills her husband instead. The Calendar Killer has given her that impossible choice. When Jules starts his night shift at a telephone safety helpline for lonely women on their way home, Klara's call reaches him. He soon becomes her last hope for survival and races against time to save her.","[80, 53]",7.794,/bnciRmZZSdyqp7HcrAwNG0mObaP.jpg,"Crime, Thriller",2025
2698,36648,Blade: Trinity,2004-12-08,5.856,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed—The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him—the original vampire, Dracula.","[28, 27, 878]",8.9737,/r6ycjrStmmAqiY1oDjAli9NArCa.jpg,"Action, Horror, Science Fiction",2004
2699,468580,"Problem Children Are Coming from Another World, Aren't They?: Hot Springs Romantic Journey",2013-07-20,9.0,"Izayoi, Asuka, and You have been invited to participate in a Gift-Game at a hot spring village to help the small community there find a new water source.  OVA bundled with the eighth volume of the light novel.",[],8.7322,/79rzgJUsrMQFX9qsEuyehDoAx80.jpg,,2013
2701,235260,Son of God,2014-02-28,6.8,"In the Holy Land, the Roman occupation has produced a cauldron of oppression, anxiety and excessive taxes levied upon the Jewish people. Fearing the wrath of Roman governor Pontius Pilate , Jewish high priest Caiaphas tries to keep control of his people. That control is threatened when Jesus arrives in Jerusalem, performing miracles and spreading messages of love and hope. Those who fear that Jesus will inspire a revolution decide that he must die.",[18],9.1251,/7xWa1p2qMn4rxGIvRDDebJrXMiI.jpg,Drama,2014
2702,1355755,An Almost Christmas Story,2024-10-14,7.149,"A young owl meets a lost little girl in New York City. Together, they try to get home for Christmas.","[16, 12, 14, 10751]",7.4327,/mQC3nIJ9DQ74t9vFzUjqP8eohgX.jpg,"Animation, Adventure, Fantasy, Family",2024
2703,9730,Friday the 13th: The Final Chapter,1984-04-13,6.102,"After his revival in a hospital morgue, Jason fixes his vengeful attention on the Jarvis family and a group of hitherto carefree teenagers.","[27, 53]",9.2486,/1J7zudfR3VLPwAf9lK5YPfSu0n6.jpg,"Horror, Thriller",1984
2704,8834,Conspiracy Theory,1997-08-08,6.601,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.","[28, 18, 9648, 53]",9.7519,/wj0n6gci4EMWRhV9ozCKTgESGdB.jpg,"Action, Drama, Mystery, Thriller",1997
2705,3512,Under Siege 2: Dark Territory,1995-07-13,5.855,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.","[28, 53]",9.6668,/gElwFCQTbSK5hdK0PVyia547nst.jpg,"Action, Thriller",1995
2706,122583,Detective Conan: The Eleventh Striker,2012-04-14,7.0,"Kogoro's detective agency receives a mysterious phone call. Someone on the other end warns about a bomb and leaves behind a code, which if Conan can decipher the riddle, he can stop the bomb. An adventure begins for Conan and the Detective Boys, taking place at a soccer match between Hideo Akagi of the Tokyo Spirits and Ryusuke Higo of Big Osaka.","[16, 9648, 28]",9.6096,/9wUk85WRQrAxTOgxjdPwrmVQ2Se.jpg,"Animation, Mystery, Action",2012
